timestamp,side,mean_joint_error_rad,ee_pos_error_m,j1_orig,j2_orig,j3_orig,j4_orig,j5_orig,jg_orig,j1_sol,j2_sol,j3_sol,j4_sol,j5_sol,jg_sol
1772536810484222267,left,0.929543,0.001255,-0.9490,-0.8063,0.0859,-0.5332,-0.3460,0.5363,-0.9565,-0.7809,0.1453,-0.5707,-0.3463,-4.9109
1772536810486248089,right,1.905544,0.003309,0.6483,-0.9260,0.1826,0.2386,0.2877,-0.5631,0.6477,-1.0875,-0.1499,0.4100,0.2875,-11.3303
1772536810488244045,left,0.953312,0.000998,-0.9183,-0.8508,0.3705,-0.5570,-0.3353,0.5263,-0.9193,-0.9075,0.2408,-0.4823,-0.3420,-4.9248
1772536810490742132,right,2.077974,0.001149,0.6605,-0.8700,0.5155,0.0368,0.2601,-0.1803,0.6529,-1.1673,-0.1353,0.3885,0.2671,-11.3336
1772536810503765246,left,0.929637,0.001075,-0.9536,-0.7956,0.0798,-0.5317,-0.3460,0.5363,-0.9597,-0.7767,0.1270,-0.5646,-0.3451,-4.9355
1772536810506168067,right,1.905804,0.002576,0.6483,-0.9260,0.1826,0.2386,0.2877,-0.5631,0.6501,-1.0789,-0.1444,0.4129,0.2866,-11.3408
1772536810507739300,left,0.962318,0.002591,-0.9275,-0.8385,0.3659,-0.5570,-0.3368,0.5263,-0.9225,-0.9144,0.2218,-0.4846,-0.3388,-4.9482
1772536810545651604,left,0.928914,0.001179,-0.9628,-0.7772,0.0675,-0.5286,-0.3460,0.5363,-0.9633,-0.7666,0.1040,-0.5550,-0.3447,-4.9620
1772536810547501766,right,1.905620,0.002488,0.6483,-0.9275,0.1826,0.2386,0.2877,-0.5631,0.6498,-1.0793,-0.1440,0.4133,0.2863,-11.3408
1772536810549202463,left,0.972106,0.002741,-0.9367,-0.8155,0.3567,-0.5570,-0.3399,0.5263,-0.9316,-0.8996,0.1964,-0.4767,-0.3425,-4.9739
1772536810551068904,right,2.077942,0.001084,0.6575,-0.8700,0.5171,0.0353,0.2601,-0.1803,0.6605,-1.1610,-0.1326,0.3933,0.2575,-11.3437
1772536810563658861,left,0.930152,0.002690,-0.9659,-0.7664,0.0614,-0.5286,-0.3460,0.5363,-0.9738,-0.7681,0.0842,-0.5546,-0.3447,-4.9851
1772536810565275595,right,1.905800,0.002592,0.6483,-0.9291,0.1826,0.2386,0.2877,-0.5631,0.6476,-1.0819,-0.1427,0.4111,0.2894,-11.3449
1772536810566905625,left,0.980462,0.003551,-0.9398,-0.8063,0.3521,-0.5570,-0.3414,0.5263,-0.9352,-0.9014,0.1777,-0.4741,-0.3438,-4.9972
1772536810604610783,left,0.929507,0.001406,-0.9674,-0.7434,0.0460,-0.5255,-0.3460,0.5363,-0.9682,-0.7447,0.0586,-0.5394,-0.3447,-5.0109
1772536810606259504,right,1.905526,0.002493,0.6483,-0.9321,0.1826,0.2386,0.2877,-0.5631,0.6470,-1.0832,-0.1416,0.4122,0.2887,-11.3451
1772536810607912353,left,0.991469,0.001988,-0.9490,-0.7848,0.3429,-0.5570,-0.3429,0.5263,-0.9393,-0.8768,0.1524,-0.4579,-0.3515,-5.0227
1772536810646783132,left,0.931004,0.000946,-0.9674,-0.7234,0.0292,-0.5163,-0.3460,0.5363,-0.9681,-0.7241,0.0361,-0.5196,-0.3462,-5.0380
1772536810648478425,right,1.905135,0.002436,0.6483,-0.9337,0.1826,0.2386,0.2892,-0.5631,0.6480,-1.0838,-0.1412,0.4127,0.2897,-11.3452
1772536810650092239,left,1.003208,0.002391,-0.9521,-0.7741,0.3383,-0.5570,-0.3429,0.5263,-0.9511,-0.8818,0.1246,-0.4490,-0.3433,-5.0622
1772536810651841978,right,2.079418,0.001015,0.6529,-0.8700,0.5155,0.0353,0.2601,-0.1803,0.6506,-1.1659,-0.1326,0.3881,0.2629,-11.3548
1772536810663329978,left,0.939155,0.000235,-0.9674,-0.7112,0.0215,-0.5117,-0.3460,0.5363,-0.9667,-0.7179,0.0090,-0.5077,-0.3467,-5.0741
1772536810664881722,right,1.912027,0.003380,0.6483,-0.9337,0.1841,0.2386,0.2892,-0.5631,0.6538,-1.0943,-0.1457,0.4088,0.2838,-11.3636
1772536810666572618,left,1.016662,0.001380,-0.9521,-0.7664,0.3368,-0.5570,-0.3445,0.5263,-0.9542,-0.8790,0.1009,-0.4328,-0.3447,-5.0987
1772536810668512899,right,2.082896,0.000845,0.6529,-0.8715,0.5171,0.0368,0.2601,-0.1803,0.6526,-1.1667,-0.1341,0.3941,0.2612,-11.3727
1772536810683143852,left,0.949946,0.000288,-0.9674,-0.7035,0.0123,-0.5071,-0.3445,0.5363,-0.9667,-0.7160,-0.0142,-0.4946,-0.3450,-5.1108
1772536810684858458,right,1.915116,0.003286,0.6483,-0.9352,0.1826,0.2386,0.2892,-0.5631,0.6532,-1.0955,-0.1484,0.4104,0.2836,-11.3801
1772536810686559935,left,1.030164,0.001279,-0.9536,-0.7526,0.3337,-0.5570,-0.3445,0.5263,-0.9548,-0.8742,0.0765,-0.4189,-0.3453,-5.1357
1772536810688268303,right,2.086000,0.000769,0.6529,-0.8730,0.5155,0.0368,0.2601,-0.1803,0.6527,-1.1682,-0.1366,0.3951,0.2611,-11.3895
1772536810703166000,left,0.962281,0.000724,-0.9659,-0.6912,0.0015,-0.5071,-0.3445,0.5363,-0.9681,-0.7119,-0.0388,-0.4884,-0.3530,-5.1469
1772536810704959086,right,1.918126,0.003420,0.6483,-0.9383,0.1826,0.2386,0.2892,-0.5631,0.6535,-1.0999,-0.1493,0.4098,0.2825,-11.3952
1772536810706525156,left,1.042316,0.002257,-0.9551,-0.7342,0.3291,-0.5570,-0.3445,0.5263,-0.9541,-0.8702,0.0524,-0.4141,-0.3450,-5.1705
1772536810744141583,left,0.969498,0.000786,-0.9628,-0.6728,-0.0107,-0.4964,-0.3429,0.5363,-0.9629,-0.6982,-0.0599,-0.4733,-0.3422,-5.1822
1772536810746093528,right,1.918258,0.003017,0.6483,-0.9398,0.1826,0.2371,0.2908,-0.5631,0.6547,-1.0991,-0.1503,0.4090,0.2840,-11.3953
1772536810747647199,left,1.047031,0.000762,-0.9551,-0.7066,0.3061,-0.5570,-0.3429,0.5278,-0.9531,-0.8338,0.0302,-0.4031,-0.3405,-5.1929
1772536810749498644,right,2.088215,0.001617,0.6529,-0.8730,0.5155,0.0353,0.2601,-0.1803,0.6553,-1.1609,-0.1375,0.4021,0.2572,-11.3966
1772536810763444200,left,0.978573,0.003827,-0.9613,-0.6636,-0.0153,-0.4918,-0.3414,0.5363,-0.9565,-0.7098,-0.0765,-0.4774,-0.3364,-5.2037
1772536810765040362,right,1.922613,0.002747,0.6483,-0.9413,0.1826,0.2371,0.2923,-0.5631,0.6591,-1.0957,-0.1554,0.4178,0.2817,-11.4042
1772536810767359390,left,1.053442,0.001331,-0.9551,-0.6958,0.3015,-0.5554,-0.3429,0.5278,-0.9550,-0.8335,0.0119,-0.4031,-0.3429,-5.2130
1772536810805309466,left,0.984537,0.005658,-0.9551,-0.6467,-0.0245,-0.4749,-0.3322,0.5363,-0.9482,-0.7045,-0.0917,-0.4660,-0.3269,-5.2249
1772536810806984375,right,1.924280,0.003020,0.6483,-0.9429,0.1841,0.2355,0.2984,-0.5631,0.6622,-1.0989,-0.1533,0.4197,0.2860,-11.4048
1772536810808559195,left,1.062152,0.001053,-0.9551,-0.6759,0.2984,-0.5570,-0.3460,0.5278,-0.9574,-0.8182,-0.0062,-0.3929,-0.3458,-5.2317
1772536810846867239,left,0.984213,0.000778,-0.9567,-0.6299,-0.0245,-0.4626,-0.3276,0.5363,-0.9571,-0.6571,-0.0894,-0.4236,-0.3272,-5.2372
1772536810848429828,right,1.924094,0.002824,0.6498,-0.9444,0.1841,0.2340,0.3000,-0.5631,0.6623,-1.0980,-0.1544,0.4185,0.2865,-11.4049
1772536810850013421,left,1.063272,0.005499,-0.9551,-0.6682,0.2923,-0.5554,-0.3445,0.5278,-0.9555,-0.7730,-0.0046,-0.3532,-0.3410,-5.2442
1772536810888231321,left,0.989924,0.003332,-0.9567,-0.6145,-0.0307,-0.4503,-0.3168,0.5363,-0.9550,-0.6307,-0.1016,-0.3971,-0.3121,-5.2566
1772536810890023123,right,1.924354,0.002893,0.6498,-0.9444,0.1841,0.2340,0.3015,-0.5631,0.6635,-1.0986,-0.1544,0.4185,0.2884,-11.4052
1772536810891392710,left,1.068391,0.000481,-0.9551,-0.6621,0.2892,-0.5554,-0.3445,0.5278,-0.9559,-0.8021,-0.0199,-0.3861,-0.3430,-5.2619
1772536810893315713,right,2.093241,0.000620,0.6498,-0.8730,0.5155,0.0353,0.2601,-0.1803,0.6491,-1.1732,-0.1472,0.3988,0.2597,-11.4122
1772536810903064519,left,0.990208,0.001085,-0.9551,-0.6068,-0.0368,-0.4473,-0.3138,0.5363,-0.9553,-0.6413,-0.1046,-0.4147,-0.3132,-5.2694
1772536810904735745,right,1.925319,0.002681,0.6498,-0.9444,0.1841,0.2340,0.3015,-0.5631,0.6569,-1.0974,-0.1575,0.4219,0.2957,-11.4197
1772536810906240663,left,1.074101,0.003611,-0.9551,-0.6544,0.2892,-0.5539,-0.3445,0.5278,-0.9512,-0.7776,-0.0229,-0.3627,-0.3519,-5.2789
1772536810908010560,right,2.099528,0.001073,0.6498,-0.8730,0.5171,0.0353,0.2601,-0.1803,0.6401,-1.1766,-0.1499,0.3989,0.2684,-11.4253
1772536810923013460,left,0.991474,0.002817,-0.9551,-0.5992,-0.0460,-0.4457,-0.3107,0.5363,-0.9546,-0.6413,-0.1088,-0.4256,-0.3125,-5.2852
1772536810924743689,right,1.927801,0.002663,0.6498,-0.9444,0.1841,0.2340,0.3015,-0.5631,0.6533,-1.0986,-0.1607,0.4239,0.2987,-11.4347
1772536810926348249,left,1.076755,0.000736,-0.9551,-0.6406,0.2892,-0.5493,-0.3445,0.5278,-0.9544,-0.7783,-0.0238,-0.3692,-0.3515,-5.2941
1772536810963766418,left,0.994753,0.001704,-0.9551,-0.5746,-0.0736,-0.4396,-0.3092,0.5363,-0.9539,-0.6082,-0.1321,-0.4118,-0.3099,-5.3106
1772536810965652709,right,1.928542,0.002643,0.6498,-0.9444,0.1857,0.2340,0.3030,-0.5631,0.6535,-1.1000,-0.1596,0.4250,0.2991,-11.4348
1772536810967038509,left,1.082311,0.001497,-0.9551,-0.6145,0.2723,-0.5370,-0.3383,0.5278,-0.9497,-0.7520,-0.0432,-0.3542,-0.3434,-5.3197
1772536810968901431,right,2.100178,0.002452,0.6498,-0.8730,0.5171,0.0353,0.2616,-0.1803,0.6526,-1.1636,-0.1519,0.4137,0.2593,-11.4384
1772536810983158999,left,0.996862,0.003337,-0.9551,-0.5669,-0.0875,-0.4396,-0.3076,0.5363,-0.9545,-0.5770,-0.1444,-0.3957,-0.3118,-5.3292
1772536810984857976,right,1.938523,0.005848,0.6513,-0.9444,0.1841,0.2340,0.3030,-0.5631,0.6530,-1.1343,-0.1800,0.4093,0.3003,-11.4604
1772536810986480287,left,1.082830,0.000927,-0.9551,-0.6022,0.2647,-0.5309,-0.3353,0.5294,-0.9531,-0.7436,-0.0456,-0.3586,-0.3372,-5.3398
1772536810988486753,right,2.110709,0.000684,0.6498,-0.8730,0.5171,0.0368,0.2631,-0.1803,0.6508,-1.1845,-0.1665,0.4134,0.2659,-11.4693
1772536811003380162,left,0.997705,0.001084,-0.9536,-0.5531,-0.1059,-0.4396,-0.3076,0.5363,-0.9532,-0.5787,-0.1532,-0.4180,-0.3083,-5.3545
1772536811005702997,right,1.938042,0.002855,0.6513,-0.9444,0.1841,0.2340,0.3030,-0.5631,0.6520,-1.1057,-0.1746,0.4318,0.3033,-11.4725
1772536811007264651,left,1.088106,0.001224,-0.9551,-0.5900,0.2570,-0.5247,-0.3291,0.5278,-0.9576,-0.7309,-0.0574,-0.3538,-0.3300,-5.3711
1772536811045289926,left,0.998032,0.000861,-0.9536,-0.5286,-0.1396,-0.4396,-0.3076,0.5363,-0.9527,-0.5472,-0.1734,-0.4250,-0.3081,-5.3837
1772536811046912307,right,1.938023,0.002841,0.6513,-0.9444,0.1841,0.2355,0.3046,-0.5631,0.6521,-1.1062,-0.1743,0.4321,0.3035,-11.4726
1772536811048573431,left,1.086114,0.001195,-0.9551,-0.5715,0.2355,-0.5201,-0.3230,0.5278,-0.9539,-0.7028,-0.0597,-0.3545,-0.3230,-5.3955
1772536811050474824,right,2.112253,0.000544,0.6498,-0.8730,0.5171,0.0353,0.2677,-0.1803,0.6501,-1.1832,-0.1651,0.4103,0.2695,-11.4844
1772536811063713280,left,0.998627,0.000724,-0.9521,-0.5178,-0.1534,-0.4396,-0.3076,0.5347,-0.9501,-0.5308,-0.1771,-0.4295,-0.3083,-5.4077
1772536811065409656,right,1.939622,0.002801,0.6529,-0.9444,0.1841,0.2355,0.3046,-0.5631,0.6536,-1.1051,-0.1717,0.4310,0.3047,-11.4880
1772536811067158640,left,1.086622,0.001357,-0.9551,-0.5623,0.2232,-0.5171,-0.3214,0.5278,-0.9538,-0.6877,-0.0616,-0.3563,-0.3214,-5.4196
1772536811069157311,right,2.114676,0.001393,0.6498,-0.8730,0.5171,0.0353,0.2677,-0.1803,0.6463,-1.1870,-0.1633,0.4041,0.2718,-11.4977
1772536811083436462,left,1.004438,0.002565,-0.9490,-0.5071,-0.1688,-0.4396,-0.3061,0.5347,-0.9537,-0.5082,-0.1941,-0.4217,-0.3099,-5.4392
1772536811085165294,right,1.941688,0.003334,0.6529,-0.9444,0.1841,0.2355,0.3046,-0.5631,0.6553,-1.1140,-0.1695,0.4187,0.3034,-11.5033
1772536811087042860,left,1.090809,0.001371,-0.9551,-0.5470,0.2064,-0.5155,-0.3184,0.5278,-0.9547,-0.6742,-0.0758,-0.3593,-0.3181,-5.4507
1772536811089157336,right,2.114936,0.000789,0.6513,-0.8730,0.5171,0.0353,0.2677,-0.1803,0.6508,-1.1806,-0.1576,0.4074,0.2705,-11.5123
1772536811103286722,left,1.009304,0.002862,-0.9490,-0.4948,-0.1841,-0.4396,-0.3046,0.5347,-0.9485,-0.4922,-0.2070,-0.4207,-0.3106,-5.4702
1772536811105152845,right,1.942121,0.002698,0.6529,-0.9444,0.1841,0.2355,0.3061,-0.5631,0.6536,-1.1017,-0.1652,0.4279,0.3063,-11.5158
1772536811106843090,left,1.096033,0.001858,-0.9536,-0.5317,0.1880,-0.5140,-0.3168,0.5278,-0.9525,-0.6538,-0.0922,-0.3551,-0.3140,-5.4832
1772536811108733403,right,2.116825,0.001395,0.6513,-0.8730,0.5171,0.0368,0.2693,-0.1803,0.6485,-1.1839,-0.1566,0.4021,0.2724,-11.5254
1772536811123516109,left,1.010197,0.000351,-0.9475,-0.4872,-0.1949,-0.4396,-0.3000,0.5347,-0.9467,-0.4944,-0.2091,-0.4329,-0.2999,-5.4975
1772536811125162233,right,1.948894,0.003126,0.6529,-0.9444,0.1841,0.2355,0.3061,-0.5631,0.6674,-1.0994,-0.1651,0.4287,0.2940,-11.5325
1772536811126758607,left,1.096195,0.002255,-0.9505,-0.5148,0.1619,-0.5125,-0.3153,0.5278,-0.9508,-0.6299,-0.1065,-0.3604,-0.3147,-5.5128
1772536811128498184,right,2.118066,0.000534,0.6529,-0.8730,0.5171,0.0353,0.2708,-0.1803,0.6511,-1.1787,-0.1569,0.4033,0.2720,-11.5380
1772536811143526605,left,1.017966,0.003093,-0.9475,-0.4764,-0.2087,-0.4396,-0.2969,0.5347,-0.9467,-0.4981,-0.2216,-0.4492,-0.2985,-5.5264
1772536811145243236,right,1.945510,0.002652,0.6544,-0.9444,0.1841,0.2355,0.3076,-0.5631,0.6554,-1.1017,-0.1622,0.4250,0.3073,-11.5417
1772536811146960018,left,1.100371,0.002426,-0.9490,-0.5010,0.1435,-0.5109,-0.3138,0.5278,-0.9494,-0.6284,-0.1241,-0.3666,-0.3140,-5.5346
1772536811184713785,left,1.019838,0.001598,-0.9444,-0.4519,-0.2409,-0.4396,-0.2938,0.5347,-0.9453,-0.4517,-0.2552,-0.4313,-0.3000,-5.5545
1772536811186493924,right,1.945488,0.002645,0.6544,-0.9444,0.1841,0.2355,0.3076,-0.5631,0.6551,-1.1016,-0.1624,0.4248,0.3070,-11.5417
1772536811188070981,left,1.111634,0.003276,-0.9475,-0.4841,0.1128,-0.5094,-0.3107,0.5278,-0.9376,-0.6087,-0.1542,-0.3502,-0.3160,-5.5761
1772536811228154922,left,1.022255,0.000351,-0.9444,-0.4273,-0.2746,-0.4396,-0.2923,0.5347,-0.9447,-0.4297,-0.2817,-0.4374,-0.2920,-5.5866
1772536811229782422,right,1.945329,0.002645,0.6544,-0.9444,0.1841,0.2371,0.3076,-0.5631,0.6550,-1.1021,-0.1619,0.4252,0.3069,-11.5418
1772536811231419715,left,1.107611,0.003141,-0.9475,-0.4780,0.0959,-0.5094,-0.3092,0.5278,-0.9491,-0.5862,-0.1618,-0.3627,-0.3069,-5.6013
1772536811269755026,left,1.027204,0.000218,-0.9429,-0.4043,-0.3069,-0.4396,-0.2908,0.5347,-0.9437,-0.4016,-0.3010,-0.4447,-0.2924,-5.6124
1772536811271249960,right,1.945624,0.002657,0.6544,-0.9444,0.1841,0.2371,0.3092,-0.5631,0.6563,-1.1023,-0.1620,0.4252,0.3083,-11.5419
1772536811273026881,left,1.106286,0.002424,-0.9475,-0.4718,0.0852,-0.5094,-0.3092,0.5278,-0.9469,-0.5814,-0.1578,-0.3760,-0.3104,-5.6221
1772536811311054242,left,1.037429,0.001271,-0.9444,-0.3828,-0.3330,-0.4396,-0.2892,0.5347,-0.9459,-0.3667,-0.3100,-0.4449,-0.2810,-5.6358
1772536811312710320,right,1.946062,0.002656,0.6529,-0.9444,0.1841,0.2355,0.3092,-0.5631,0.6549,-1.1019,-0.1626,0.4245,0.3070,-11.5421
1772536811314592746,left,1.120008,0.004795,-0.9459,-0.4565,0.0698,-0.5109,-0.3092,0.5278,-0.9433,-0.5561,-0.1923,-0.3487,-0.3035,-5.6601
1772536811352573685,left,1.038095,0.000873,-0.9444,-0.3629,-0.3544,-0.4396,-0.2892,0.5347,-0.9441,-0.3638,-0.3462,-0.4500,-0.2877,-5.6725
1772536811354413355,right,1.945559,0.002671,0.6529,-0.9444,0.1826,0.2371,0.3092,-0.5631,0.6549,-1.1020,-0.1625,0.4246,0.3071,-11.5421
1772536811355939249,left,1.116891,0.002896,-0.9444,-0.4350,0.0483,-0.5109,-0.3076,0.5278,-0.9448,-0.5418,-0.1956,-0.3719,-0.3078,-5.6831
1772536811357825926,right,2.116713,0.001679,0.6529,-0.8730,0.5155,0.0368,0.2816,-0.1803,0.6514,-1.1834,-0.1515,0.3908,0.2814,-11.5476
1772536811363238971,left,1.043773,0.000608,-0.9444,-0.3567,-0.3621,-0.4396,-0.2892,0.5347,-0.9448,-0.3536,-0.3477,-0.4543,-0.2898,-5.6947
1772536811365008461,right,1.947342,0.002679,0.6529,-0.9444,0.1826,0.2355,0.3092,-0.5631,0.6533,-1.1028,-0.1612,0.4206,0.3098,-11.5589
1772536811366589158,left,1.117810,0.002837,-0.9444,-0.4273,0.0422,-0.5109,-0.3076,0.5278,-0.9450,-0.5307,-0.1937,-0.3771,-0.3084,-5.7046
1772536811368416890,right,2.120127,0.000787,0.6529,-0.8730,0.5155,0.0368,0.2816,-0.1803,0.6491,-1.1767,-0.1500,0.3962,0.2878,-11.5625
1772536811383141629,left,1.049637,0.000821,-0.9444,-0.3475,-0.3728,-0.4396,-0.2892,0.5347,-0.9447,-0.3418,-0.3512,-0.4582,-0.2898,-5.7163
1772536811384952954,right,1.954006,0.002849,0.6513,-0.9444,0.1826,0.2355,0.3092,-0.5631,0.6516,-1.1056,-0.1701,0.4303,0.3096,-11.5778
1772536811386693807,left,1.120398,0.002878,-0.9444,-0.4074,0.0269,-0.5109,-0.3046,0.5278,-0.9450,-0.5111,-0.2055,-0.3802,-0.3047,-5.7271
1772536811424302198,left,1.058925,0.001374,-0.9444,-0.3245,-0.4035,-0.4396,-0.2892,0.5347,-0.9435,-0.3142,-0.3675,-0.4682,-0.2864,-5.7402
1772536811426060957,right,1.953757,0.002789,0.6513,-0.9444,0.1826,0.2355,0.3092,-0.5631,0.6513,-1.1046,-0.1712,0.4292,0.3092,-11.5779
1772536811427778242,left,1.119471,0.003107,-0.9444,-0.3675,-0.0146,-0.5109,-0.3030,0.5278,-0.9438,-0.4675,-0.2326,-0.3922,-0.3038,-5.7509
1772536811429551982,right,2.126006,0.000667,0.6513,-0.8730,0.5171,0.0353,0.2816,-0.1803,0.6527,-1.1767,-0.1595,0.4084,0.2812,-11.5813
1772536811443518774,left,1.062170,0.001103,-0.9459,-0.3168,-0.4127,-0.4381,-0.2892,0.5347,-0.9464,-0.2979,-0.3759,-0.4567,-0.2897,-5.7630
1772536811445088566,right,1.960481,0.003008,0.6513,-0.9444,0.1826,0.2340,0.3092,-0.5631,0.6522,-1.1100,-0.1807,0.4345,0.3092,-11.5957
1772536811446709682,left,1.124182,0.003450,-0.9444,-0.3537,-0.0284,-0.5109,-0.3015,0.5294,-0.9441,-0.4584,-0.2478,-0.3950,-0.3037,-5.7732
1772536811448514867,right,2.133046,0.000544,0.6513,-0.8730,0.5171,0.0353,0.2816,-0.1803,0.6480,-1.1858,-0.1691,0.4058,0.2875,-11.5999
1772536811465261711,left,1.065483,0.001092,-0.9444,-0.3030,-0.4266,-0.4381,-0.2892,0.5347,-0.9448,-0.2846,-0.3910,-0.4562,-0.2898,-5.7851
1772536811467089132,right,1.966283,0.003144,0.6513,-0.9459,0.1826,0.2340,0.3092,-0.5631,0.6519,-1.1152,-0.1886,0.4388,0.3091,-11.6149
1772536811468806505,left,1.127976,0.003429,-0.9444,-0.3368,-0.0422,-0.5109,-0.3015,0.5309,-0.9450,-0.4382,-0.2614,-0.3915,-0.3012,-5.7960
1772536811470851999,right,2.138339,0.000473,0.6513,-0.8730,0.5171,0.0368,0.2816,-0.1803,0.6482,-1.1887,-0.1757,0.4111,0.2872,-11.6188
1772536811483136067,left,1.069123,0.001121,-0.9459,-0.2954,-0.4404,-0.4396,-0.2877,0.5332,-0.9464,-0.2769,-0.4045,-0.4576,-0.2881,-5.8083
1772536811484885250,right,1.971462,0.003244,0.6498,-0.9459,0.1826,0.2340,0.3092,-0.5631,0.6502,-1.1178,-0.1954,0.4425,0.3090,-11.6330
1772536811486542568,left,1.131647,0.003626,-0.9444,-0.3230,-0.0545,-0.5109,-0.3015,0.5309,-0.9444,-0.4255,-0.2744,-0.3934,-0.3017,-5.8188
1772536811488481833,right,2.143124,0.001828,0.6498,-0.8730,0.5171,0.0353,0.2816,-0.1803,0.6482,-1.2000,-0.1838,0.4062,0.2815,-11.6385
1772536811503596221,left,1.074835,0.001359,-0.9459,-0.2862,-0.4511,-0.4396,-0.2877,0.5332,-0.9447,-0.2655,-0.4106,-0.4560,-0.2863,-5.8356
1772536811505160622,right,1.975190,0.003319,0.6498,-0.9459,0.1826,0.2325,0.3107,-0.5631,0.6469,-1.1148,-0.1980,0.4384,0.3093,-11.6545
1772536811506768751,left,1.137333,0.004034,-0.9444,-0.3092,-0.0713,-0.5109,-0.3015,0.5324,-0.9453,-0.4018,-0.2915,-0.3847,-0.3011,-5.8513
1772536811508657209,right,2.147916,0.000084,0.6498,-0.8730,0.5171,0.0353,0.2816,-0.1803,0.6505,-1.1892,-0.1829,0.4208,0.2819,-11.6651
1772536811523327531,left,1.075851,0.001011,-0.9459,-0.2770,-0.4618,-0.4396,-0.2846,0.5286,-0.9458,-0.2659,-0.4315,-0.4594,-0.2855,-5.8644
1772536811525038839,right,1.980270,0.003483,0.6498,-0.9475,0.1826,0.2325,0.3107,-0.5631,0.6558,-1.1291,-0.2025,0.4278,0.3089,-11.6748
1772536811526945491,left,1.143008,0.004402,-0.9444,-0.2969,-0.0882,-0.5109,-0.3015,0.5340,-0.9450,-0.3876,-0.3096,-0.3814,-0.2992,-5.8795
1772536811564870974,left,1.078743,0.001624,-0.9521,-0.2754,-0.4772,-0.4396,-0.2601,0.4979,-0.9504,-0.2623,-0.4377,-0.4637,-0.2596,-5.8956
1772536811567007530,right,1.980914,0.004239,0.6498,-0.9490,0.1826,0.2325,0.3107,-0.5631,0.6516,-1.1339,-0.1984,0.4323,0.3053,-11.6757
1772536811568690253,left,1.151526,0.004645,-0.9444,-0.2800,-0.1158,-0.5109,-0.3015,0.5355,-0.9421,-0.3904,-0.3439,-0.3885,-0.3062,-5.9057
1772536811570601722,right,2.148696,0.001139,0.6483,-0.8730,0.5171,0.0368,0.2831,-0.1803,0.6490,-1.1821,-0.1799,0.4268,0.2836,-11.6752
1772536811583277636,left,1.072624,0.000694,-0.9551,-0.2754,-0.4818,-0.4381,-0.2478,0.4795,-0.9552,-0.2694,-0.4621,-0.4541,-0.2482,-5.9140
1772536811584908648,right,1.981551,0.003316,0.6498,-0.9490,0.1826,0.2309,0.3107,-0.5631,0.6495,-1.1193,-0.1992,0.4440,0.3105,-11.6868
1772536811586689473,left,1.161009,0.005319,-0.9459,-0.2754,-0.1220,-0.5109,-0.3015,0.5340,-0.9435,-0.3967,-0.3691,-0.3797,-0.3070,-5.9247
1772536811624226352,left,1.067211,0.000560,-0.9582,-0.2754,-0.4833,-0.4166,-0.2217,0.4427,-0.9575,-0.2736,-0.4727,-0.4281,-0.2228,-5.9349
1772536811625931616,right,1.981475,0.003362,0.6483,-0.9505,0.1826,0.2309,0.3107,-0.5631,0.6488,-1.1194,-0.1993,0.4439,0.3098,-11.6868
1772536811627698755,left,1.158777,0.005319,-0.9459,-0.2708,-0.1281,-0.5109,-0.2938,0.5263,-0.9461,-0.3677,-0.3683,-0.3665,-0.2926,-5.9435
1772536811629552456,right,2.156582,0.002904,0.6483,-0.8792,0.5171,0.0368,0.2831,-0.1803,0.6546,-1.1821,-0.1864,0.4405,0.2833,-11.7032
1772536811643444749,left,1.068335,0.000501,-0.9567,-0.2754,-0.4833,-0.4104,-0.2186,0.4258,-0.9564,-0.2713,-0.4690,-0.4234,-0.2195,-5.9518
1772536811645289597,right,1.988608,0.003512,0.6483,-0.9505,0.1826,0.2309,0.3107,-0.5631,0.6485,-1.1237,-0.2083,0.4487,0.3105,-11.7126
1772536811646854731,left,1.159939,0.005228,-0.9475,-0.2708,-0.1297,-0.5109,-0.2908,0.5217,-0.9477,-0.3673,-0.3673,-0.3688,-0.2895,-5.9602
1772536811648733029,right,2.157725,0.000262,0.6483,-0.8838,0.5171,0.0368,0.2831,-0.1803,0.6472,-1.2017,-0.1880,0.4232,0.2829,-11.7162
1772536811663357499,left,1.065866,0.000623,-0.9551,-0.2754,-0.4833,-0.4043,-0.2171,0.3874,-0.9550,-0.2698,-0.4653,-0.4193,-0.2178,-5.9684
1772536811665096346,right,1.988523,0.003335,0.6483,-0.9505,0.1826,0.2309,0.3107,-0.5631,0.6505,-1.1223,-0.2013,0.4427,0.3088,-11.7227
1772536811666725488,left,1.157970,0.004793,-0.9475,-0.2708,-0.1297,-0.5109,-0.2816,0.5125,-0.9468,-0.3667,-0.3587,-0.3766,-0.2812,-5.9750
1772536811668499016,right,2.162637,0.002692,0.6483,-0.8853,0.5171,0.0368,0.2831,-0.1803,0.6562,-1.1893,-0.1857,0.4384,0.2813,-11.7381
1772536811683244740,left,1.068830,0.000975,-0.9521,-0.2754,-0.4833,-0.3936,-0.2171,0.3368,-0.9521,-0.2616,-0.4489,-0.4175,-0.2041,-5.9910
1772536811684861258,right,1.991000,0.003641,0.6467,-0.9505,0.1826,0.2309,0.3122,-0.5631,0.6486,-1.1308,-0.1993,0.4337,0.3089,-11.7389
1772536811686585936,left,1.156762,0.004588,-0.9475,-0.2708,-0.1297,-0.5109,-0.2723,0.4971,-0.9467,-0.3615,-0.3500,-0.3782,-0.2713,-5.9979
